Material_ID,Formula,Band_Gap,Energy_per_Atom,Formation_Energy_per_Atom
mp-1202774,USiH2PbO7,1.8234,-7.752525456874999,-2.597905871666665
mp-1204122,La2SiC(NO2)2,3.7006,-8.824145572499999,-2.72470584825
mp-1238309,CaSiBHO5,4.2755,-7.4691378775,-2.775217750324074
mp-39167,CaScAlSiO6,4.921,-8.305088906,-3.5854160185
mp-554371,CaSiBHO5,5.390499999999999,-7.626478902777778,-2.9325587756018523
mp-562985,CoSiC4Cl3O4,3.9239,-6.838721596538462,-1.084040771923077
mp-686671,CeBeSiHO5,0.112099999999999,-7.671265654444444,-2.867193184583333
mp-697910,K2SiH4(NO)2,4.018899999999999,-5.67106218181818,-1.321862115409089
mp-703531,CuSiH8(O2F3)2,0.9868,-5.325801192999999,-1.927760468999999
mp-703515,CaCuSiH2O5,0.12199999999999901,-6.575199458999999,-2.269173210749999
mp-745154,MnZn2Si(HO3)2,0.6721,-6.4234005183333345,-1.957990564202586
mp-759312,MgSiH12(OF)6,5.8344000000000005,-5.419956661153846,-1.998084907692307
mp-759686,BeAlSiHO5,5.3797000000000015,-7.509897158055556,-2.949310692638889
mp-850516,Ca2SiB5H5O14,5.7666,-7.390112007685185,-2.609343011095679
mp-560638,Na2U2Si(O4F)2,2.07,-8.321867688333333,-3.3816695285172402
mp-695070,Ca3Ga2Si(SnO6)2,3.092399999999999,-7.057495727125,-2.812846452875
mp-693284,Ca3Hf2Fe2SiO12,2.694,-8.59121115725,-3.207607646749999
mp-695062,Ca3Zr2Fe2SiO12,2.6492,-8.37543020525,-3.132775534749999
mp-1181030,MnSiH12(OF)6,4.1847,-5.615775853974359,-1.904229282164013
mp-24122,CoSiH12(OF)6,0.0,-5.441255231923078,-1.807731682115385
mp-39540,CrSiH12(OF)6,0.0,-5.586204418076923,-1.85577199326923
mp-40134,ZnSiH12(OF)6,5.3956,-5.280011712307693,-1.872398666730769
mp-40144,SiNiH12(OF)6,5.2785,-5.425252243076922,-1.843777925576922
mp-721943,CuSiH12(OF)6,0.609499999999999,-5.292017954423077,-1.775194791153846
mp-1179548,SiH12N2(O2F3)2,6.159,-5.344501141199999,-1.579747979
mp-1202994,AlSiH11C3O,4.9837,-5.122625289705883,-0.466643985661764
mp-1210694,MgAl2SiHO7,0.355099999999999,-7.228009626458333,-2.846523528229166
mp-6873,CaAlSiO4F,5.2089,-7.656615293125,-3.54634152625
mp-743965,SiH12N2(O2F3)2,0.5504,-4.936923822400001,-1.1721706602
mp-695708,Ba7SiB3NO13,0.181599999999999,-7.397946141999999,-2.935622592699999
mp-720338,Sr7SiB3NO13,0.0,-7.3910546012000005,-2.9921641698999992
mp-1195368,SiH14C6(NO2)2,5.2321,-5.934349491851852,-0.5714590978703711
mp-554390,SrAl2SiN2O3,3.7236000000000002,-7.7469817247222235,-2.621499915277779
mp-24402,CaAlSiHO5,5.2447,-7.453930580000001,-3.085990001805555
mp-24017,CaMnSiHO5,0.0,-7.652022852777778,-2.682255667686781
mp-699219,NaZnSiHO4,3.4269,-6.238838779062499,-2.337114669391163
mp-6872,K3SiN(OF2)3,3.38,-5.812738065357143,-2.706687907625
mp-1186715,Pr2SiC(NO2)2,3.8967,-8.729046010000001,-2.6577134150833333
mp-1194648,SiH12C6(NO2)4,3.5551,-6.208917809677419,-0.580656284838709
mp-1195418,SiH23C11N3O8,4.38,-6.016816708695653,-0.590121321440218
mp-1255651,CrSiH12(OF)6,2.8104,-5.6169140938461535,-1.886481669038461
mp-1647864,Na2CoSiCO7,0.2361,-6.983076559583334,-2.057529156688218
mp-1651352,Na3CoSiBO7,0.0019000000000000002,-6.681082275769231,-2.227311822561892
mp-697078,Cs2SiP4(HO7)2,5.1816,-7.132549074782608,-2.568855413060076
mp-722278,BaSiP4(HO7)2,5.748299999999999,-7.451367259090909,-2.675550258230518
mp-770501,Na6SiNi2(CO4)4,0.0,-6.797506195,-1.931369846319857
mp-765775,Li2V2SiGeO10,1.9857,-7.55262346375,-2.458022600729166
mp-1519673,PrEuDySiO6,0.06380000000000001,-8.916251066000001,-3.434746769833333
mp-1205443,LiAlSiH2O5,4.5798,-6.867802288750001,-2.606806825833334
mp-1204399,LiAlSiH2O5,4.885,-6.863805805,-2.602810342083333
mp-1267031,LiAlSiH2O5,4.4094,-6.790148909,-2.529153446083333
mp-1255402,LiAlSiH2O5,4.2542,-6.7936054532500005,-2.532609990333334
mp-555706,LiAlSiH2O5,1.721799999999999,-6.2568987315,-1.9959032685833331
mp-655048,LiAlSiH2O5,4.2818,-6.761306256750001,-2.500310793833334
mp-604430,LiAlSiH2O5,4.3284,-6.74871305975,-2.487717596833333
mp-697020,LiAlSiH2O5,4.8099,-6.87913210025,-2.618136637333333
mp-655057,LiAlSiH2O5,3.1883,-6.4614026495,-2.200407186583334
mp-604420,LiAlSiH2O5,4.1841,-6.783564946,-2.5230575618333333
mp-1101475,NaSiPCO7,5.337000000000001,-7.584306454545454,-2.489133285320196
mp-1196628,Ca3SiCSO24,0.37470000000000003,-5.418664493833333,-0.6333242655000001
mp-1199820,Ca3SiCSO25,0.0,-5.804725987096774,-1.014139927258065
mp-1211875,KUSiHO6,2.168799999999999,-8.081444244,-2.988341220849999
mp-1222973,Mg2Al2SiH4O9,5.0585,-6.796645501388889,-2.669438583611112
mp-1256464,Ba7SiB3NO13,0.6212,-7.4056355128,-2.9433119635000002
mp-1259697,CsSrSiHO4,3.9473000000000003,-6.599240171875,-2.697648403238146
mp-634418,NaCaSiHO4,4.4923,-6.774965105624993,-2.780008962203657
mp-768161,LiSiPCO7,5.9178,-7.6564481154545465,-2.509711120043289
mp-770650,LiVSiCO7,1.8413,-7.865072367727273,-2.384841504621212
mp-770348,Li2VSiCO7,1.8798,-7.680799099166666,-2.498177235763888
mp-771979,LiSiSbCO7,3.2375,-7.288658921818182,-2.258873952348484
mp-772595,NaSiSbCO7,3.0031,-7.227290666363635,-2.2490695230799362
mp-772044,NaVSiCO7,1.8429000000000002,-7.794061937727273,-2.36539490080721
mp-772843,KSiPCO7,5.33,-7.589551763636364,-2.513501417672077
mp-995225,CsBaSiHO4,4.1469,-6.58965471375,-2.659744588863146
mp-995190,KCaSiHO4,4.3515,-6.7221188793749995,-2.7534566179374993
mp-995216,RbSrSiHO4,4.0584,-6.629275676874999,-2.7186143454687492
mp-995194,KBaSiHO4,4.112999999999999,-6.6696037875,-2.7117696435625
mp-995215,CsSrSiHO4,4.147299999999999,-6.568707823125,-2.667116054488147
mp-995192,RbBaSiHO4,4.0915,-6.63273066125,-2.69375097359375
mp-686748,Ca2Al2Si(HO4)2,4.745100000000001,-7.260562108499999,-3.040449417333333
mp-766048,Li4V2SiGeO10,2.284799999999999,-7.311649996666667,-2.571013355462963
mp-766106,Li2V2SiGeO10,1.9335,-7.5538556075,-2.459254744479167
mp-1177241,Li4V2Si(PO6)2,2.0116,-7.531847031904762,-2.7015946153628123
mp-1227097,CaScAlSiO6,4.6365,-8.3031263855,-3.583453498000001
mp-1227370,Ca2Ti2SiGeO10,2.7324,-8.218131920625,-3.259998187604166
mp-770404,Li4V2Si(PO6)2,1.812799999999999,-7.529916396904761,-2.699663980362812
mp-555942,Er3SiSe2O10F,4.122,-7.619194914411764,-3.059561982628675
mp-679929,LiEu3SiCl3O4,0.47100000000000003,-8.324045707083334,-3.029376486944446
mp-1650011,Li3CoSiBO7,0.0,-6.9113561688461544,-2.326692926089744
mp-756174,Li2V2SiGeO10,2.2268,-7.567654263125,-2.473053400104167
mp-13810,Na2TiZn2SiO7,3.0239,-6.713630755192307,-2.624441073737841
mp-1193294,SiH3CNO,5.6926000000000005,-5.985116956071429,-0.5385853005357141
mp-1210669,MgAl3SiBO9,4.841799999999999,-7.940618745500001,-3.307048322111113
mp-1214903,Al3FeSiBO9,3.9052000000000002,-8.0460145965,-2.9564740934444442
mp-558938,Zn4SiTePbO10,2.462399999999999,-5.921271671470588,-1.991868407745098
mp-1210711,MgMnZnSiO6,1.0094,-7.153082897500001,-2.436551599793104
mp-1212184,Mn6Zn3Si(AsO10)2,0.005999999999999,-7.296218473750001,-1.9063401682058192
mp-743761,LiFe3SiPO8,2.5673,-7.8185678589285725,-2.265463138069727
mp-770503,Li4V2Si(PO6)2,1.8829,-7.5255970902380955,-2.695344673696146
mp-1666497,Na2CoSiCO7,0.227499999999999,-6.966456637499999,-2.040909234604884
mp-1652312,Na2CoSiCO7,0.1454,-6.9823691708333335,-2.056821767938218
mp-1179556,SiW12C16(NO10)4,0.9258000000000001,-8.502351244931507,-1.107103575753425
mp-1197711,SiW12C16(NO10)4,2.0985,-8.577929726849314,-1.182682057671233
mp-760729,Ca2Ga2Si(HO4)2,3.5382,-6.7798862280000005,-2.655437511166666
mp-863300,Na2VSi(W2O9)6,0.055200000000000006,-7.330001167928572,-1.045999415253694
mp-643941,CaAl2Si(HO2)4,4.359999999999999,-6.87856462375,-2.6231631634375
mp-2712624,Na2Zr2Si(PO6)2,4.215299999999999,-8.162257876842105,-3.140645247476017
mp-2712646,Na2SiSn2(PO6)2,2.9417,-7.094393777017544,-2.550478913440929
mp-2712619,Na2Hf2Si(PO6)2,4.9143,-8.389828097631579,-3.219848268265492
mp-1255288,Li4V2Si(PO6)2,2.122399999999999,-7.543163816190476,-2.712911399648526
mp-2712538,Na2Ti2Si(PO6)2,2.5551,-7.9671246186842115,-3.014165527563738
mp-2712760,Na2SiGe2(PO6)2,3.136,-7.113344172807017,-2.50485499344093
mp-2712942,Na4Zn2Si(SO6)2,3.3033,-6.01354082452381,-2.158115131215107
mp-2712933,Na4Ca2Si(SO6)2,3.2975,-6.474815906349207,-2.5483562825643142
mp-2713104,Na4Mg2Si(SO6)2,3.6343,-6.341826554761905,-2.451093584786536
mp-2713135,TaAlSi(SO6)2,2.8258,-7.797953700196079,-2.580890606215687
mp-2713193,NbInSi(SO6)2,1.7456,-7.347952475686275,-2.292773181078431
mp-2713280,Na2In2Si(SO6)2,0.0,-6.454940821403509,-2.177079859882033
mp-2713406,YNbSi(SO6)2,1.593999999999999,-7.909568366470589,-2.6338056744117653
mp-2713393,LaTaSi(SO6)2,2.4087,-7.986798667352941,-2.6997102042549033
mp-2713368,ScNbSi(SO6)2,1.9035000000000002,-7.892739059411765,-2.627365920000001
mp-2713344,TaGaSi(SO6)2,2.8792,-7.5692477860784315,-2.394389386656863
mp-2713398,ScTaSi(SO6)2,2.5587,-8.057330763333335,-2.688097476705883
mp-2713409,YTaSi(SO6)2,2.2426,-8.07751196,-2.69788912072549
mp-2713430,LaNbSi(SO6)2,1.6939000000000002,-7.810099772156863,-2.62687145627451
mp-2713477,NbAlSi(SO6)2,2.1362,-7.630684434509805,-2.517481487745099
mp-2713498,NbGaSi(SO6)2,2.1567,-7.400176919411765,-2.329178667205883
mp-2713538,Na2Y2Si(SO6)2,4.1875,-7.447569759473684,-2.774980613039927
mp-2713531,TaInSi(SO6)2,0.9441,-7.514651314019609,-2.355611872196079
mp-2713580,Na2Ga2Si(SO6)2,3.3775,-6.526097190964913,-2.219928621110104
mp-2713629,Na2Al2Si(SO6)2,4.4728,-6.9221223595614045,-2.540429599443436
mp-2713687,Na2Sc2Si(SO6)2,4.0563,-7.401185357631579,-2.7471880422504533
mp-2713667,Na2La2Si(SO6)2,4.0896,-7.280677831666667,-2.773676516285542
mp-2714510,Na4In2Si(PO6)2,3.1895,-6.647824238571429,-2.527965774673157
mp-2714473,Na4Sc2Si(PO6)2,4.388,-7.49622232468254,-3.036050016816014
mp-2714558,Na4Y2Si(PO6)2,3.8516,-7.515931088650794,-3.038937600308078
mp-2714518,Na4Al2Si(PO6)2,4.5372,-7.084304897777778,-2.87050337800649
mp-2714538,Na4Ga2Si(PO6)2,3.804099999999999,-6.717676655714286,-2.572206546181094
mp-696853,CaZnSiH2O5,3.639999999999999,-6.485939458500001,-2.46385951625
mp-770190,Li4V2Si(PO6)2,1.9651,-7.532390623095239,-2.702138206553289
mp-1227719,Ca4Al3CrSiBO14,2.519799999999999,-7.8199827497916665,-3.224635318506944
mp-2712534,Na6Mg6SiGe2S11O48,1.1863000000000001,-6.508440241666667,-2.244540214852827
mp-2712544,Na6Sc4Zn4SiS11O48,3.9051,-6.731889851801803,-2.314746918771746
mp-2712542,Na2TiSiGe(PO6)2,2.508199999999999,-7.539487662631579,-2.7587635273882993
mp-2712558,Na2ZrSiSn(PO6)2,3.1744,-7.628697290438597,-2.845933543967247
mp-2712575,Na6Ca4Y4SiS11O48,4.1588,-7.05205224963964,-2.585045604987963
mp-2712570,Na6Ca6SiGe2S11O48,0.068899999999999,-6.611404456261261,-2.317088494447421
mp-2712635,Na6La4Mg4SiS11O48,4.3642,-6.860696173468469,-2.4989984077357112
mp-2712630,Na6Al4Zn4SiS11O48,3.945999999999999,-6.474561557882883,-2.197250693771747
mp-2712614,Na2HfTiSi(PO6)2,2.55,-8.17851823754386,-3.11704877730058
mp-2712704,Na2TiSiSn(PO6)2,2.5272,-7.529848241929826,-2.781411264581282
mp-2712691,Na2HfSiSn(PO6)2,3.2328,-7.742695547631579,-2.885748201160228
mp-2712702,Na6Ca4Ga4SiS11O48,2.6676,-6.543061355450451,-2.264216628501477
mp-2712726,Na6Zr2Zn6SiS11O48,3.2298,-6.494825062702703,-2.154911696429404
mp-2712721,Na6Ca4Al4SiS11O48,4.0274,-6.747815568648649,-2.430188149402377
mp-2712719,Na2HfSiGe(PO6)2,2.8409,-7.73933991640351,-2.850105412037421
mp-2712716,Na6Ca6Zr2SiS11O48,2.8169999999999993,-6.927808236981983,-2.527420038005981
mp-2712730,Na2SiSnGe(PO6)2,2.8829000000000002,-7.098300491929825,-2.522098470458474
mp-2712727,Na6Zn6SiSn2S11O48,1.6502999999999992,-6.205622712432433,-1.9883614752131882
mp-2712739,Na6Ca4La4SiS11O48,4.1289,-6.96850502463964,-2.586529968906882
mp-2712729,Na2ZrSiGe(PO6)2,3.058099999999999,-7.628063910789475,-2.813013006423387
mp-2712751,Na2ZrTiSi(PO6)2,2.5986000000000002,-8.064108758333333,-3.076822898090053
mp-2712783,Na2HfZrSi(PO6)2,4.3133,-8.275605282192982,-3.179809052826895
mp-2712814,Na6Ca4Sc4SiS11O48,3.5919,-7.020716756396396,-2.563257268231205
mp-2712794,Na6Mg6Zr2SiS11O48,2.7514000000000003,-6.797723760810812,-2.42775149683481
mp-2712806,Na6La4Zn4SiS11O48,3.8256,-6.657241881666667,-2.315583381069044
mp-2712820,Na6Ti2Zn6SiS11O48,1.5133,-6.440534505765767,-2.118248399312286
mp-2712840,Na3La2Nb2SiP5O24,2.090999999999999,-7.951632674864865,-2.942077636955465
mp-2712867,Na4CaZnSi(SO6)2,3.1117,-6.243537820079366,-2.352595161532567
mp-2712890,Na3Y2Nb2SiP5O24,2.2235,-8.083473373693694,-2.988886746865376
mp-2712905,Na3Nb2In2SiP5O24,2.1687,-7.5916354649549564,-2.699747095243754
mp-2712919,Na3Ta2Al2SiP5O24,3.285699999999999,-8.020216226576578,-2.9795697709554663
mp-2712910,Na3La2Ta2SiP5O24,2.723,-8.103153077207208,-2.99815898509961
mp-2712937,Na3Ta2Ga2SiP5O24,3.2369,-7.806845637657658,-2.804981874333844
mp-2712964,Na3SiSn2Ge2P5O24,2.9593,-7.171250514864865,-2.507896149117628
mp-2712955,Na3Nb2Al2SiP5O24,2.4755000000000003,-7.854992436666667,-2.909785035243754
mp-2712994,Na3Nb2Ga2SiP5O24,2.4617,-7.644695102702704,-2.7382703935770882
mp-2712998,Na3Zr2SiSn2P5O24,3.5449,-7.721560854054054,-2.8460620139824933
mp-2712985,Na3Ti2SiSn2P5O24,2.5118,-7.616663771171172,-2.7764194507392492
mp-2713058,Na3Sc2Ta2SiP5O24,3.1042,-8.246636572252253,-3.0661580477122232
mp-2713063,Na3Hf2Zr2SiP5O24,4.2087,-8.391768024594596,-3.194776364252763
mp-2713029,Na3Zr2SiGe2P5O24,3.4082,-7.720636234594595,-2.81197761073925
mp-2713045,Na4CaMgSi(SO6)2,3.450699999999999,-6.4059533108730164,-2.497357013992885
mp-2713060,Na3Zr2Ti2SiP5O24,2.5574,-8.166500163513515,-3.080951584973484
mp-2713057,Na3Sc2Nb2SiP5O24,2.3308,-8.087516972162163,-3.00247750182033
mp-2713024,Na3Hf2Ti2SiP5O24,2.5617,-8.284121988918919,-3.1223848482167282
mp-2713044,Na3Y2Ta2SiP5O24,2.9494,-8.240495205315316,-3.050469524288799
mp-2713015,Na3Hf2SiGe2P5O24,3.1494,-7.831264850900901,-2.846417664883393
mp-2713087,Na3Hf2SiSn2P5O24,3.3073,-7.835154633423424,-2.8834672311897
mp-2713107,Na4MgZnSi(SO6)2,3.338199999999999,-6.180972009444444,-2.307892677802408
mp-2713093,Na3Ta2In2SiP5O24,3.0201,-7.755061592612613,-2.767734168703213
mp-2713112,Na3Ti2SiGe2P5O24,2.531099999999999,-7.623241808558559,-2.749837704342853
mp-2713139,Na4HfMg3SiS5O24,3.7749,-6.824060955,-2.479754055605717
mp-2713200,Na4Al2Zn2SiS5O24,3.6881999999999993,-6.461527442982457,-2.244535285561858
mp-2713130,Na4Ca2In2SiS5O24,1.877199999999999,-6.511606922017544,-2.307275070737296
mp-2713134,Na4Sc2Zn2SiS5O24,3.7321,-6.711247839385965,-2.358103404333787
mp-2713161,Na4ZrZn3SiS5O24,3.2895,-6.476053961052631,-2.198106735737296
mp-2713145,Na4Ca3SiGeS5O24,1.3732,-6.61347349385965,-2.379923741307472
mp-2713166,Na4Zn3SiSnS5O24,2.0022,-6.204891235964913,-2.046368452096946
mp-2713221,Na2ScInSi(SO6)2,3.2112,-6.92972144877193,-2.463792310320629
mp-2713133,Na4Mg3SiGeS5O24,1.5028000000000001,-6.494590946140351,-2.290656709246068
mp-2713167,Na4Mg2Al2SiS5O24,3.556499999999999,-6.6551726036842105,-2.4186685302109803
mp-2713171,Na4Mg2Sc2SiS5O24,3.1141,-6.9022221007017555,-2.5295657495969452
mp-2713192,Na4Ca2Y2SiS5O24,3.542399999999999,-7.014516698333334,-2.612820754596945
mp-2713246,Na10Mg4Zn4SiS11O48,3.9819999999999993,-6.221922731111112,-2.203621913178973
mp-2713230,Na6Mg6Ti2SiS11O48,1.474,-6.748329397657658,-2.395984393501475
mp-2713253,Na2LaYSi(SO6)2,4.1481,-7.362275309912281,-2.772480079004841
mp-2713233,Na6Mg4Sc4SiS11O48,3.8857,-6.935713298693694,-2.498531100528503
mp-2713257,Na2LaInSi(SO6)2,2.6525,-6.857243540175439,-2.464812401724138
mp-2713261,Na6Ca6SiSn2S11O48,0.966,-6.6351286550900905,-2.357392585168142
mp-2713277,Na2ScGaSi(SO6)2,3.479899999999999,-6.958266416491229,-2.478183473873262
mp-2713319,Na10Ca4Mg4SiS11O48,3.9598999999999993,-6.472714687521368,-2.416164830102048
mp-2713283,Na2ScAlSi(SO6)2,4.229699999999999,-7.155451230877193,-2.637606193127647
mp-2713328,Na2YScSi(SO6)2,3.7763,-7.420392370789474,-2.7570991398820333
mp-2713288,Na6Ca4In4SiS11O48,2.1439,-6.5280068308558565,-2.263698443321296
mp-2713346,Na4Mg2Ga2SiS5O24,2.3016,-6.454377402192983,-2.255635423851331
mp-2713339,Na4Ca3SiSnS5O24,1.5037,-6.622496826403509,-2.4050906527987
mp-2713364,Na4Mg3SiSnS5O24,1.8956,-6.496947822894738,-2.309157164947823
mp-2713376,Na4Ca3ZrSiS5O24,3.004099999999999,-6.8985982698245625,-2.561767654772383
mp-2713353,Na4HfZn3SiS5O24,3.620399999999999,-6.5317047117543865,-2.216665686439051
mp-2713369,Na4La2Zn2SiS5O24,3.4682999999999993,-6.636454024035088,-2.35680758898291
mp-2713374,Na4La2Mg2SiS5O24,3.5053,-6.823998495438597,-2.524840144333788
mp-2713352,Na4Ca3TiSiS5O24,1.5790000000000002,-6.8438944500000005,-2.524227219509226
mp-2713372,Na4Ca2La2SiS5O24,3.492099999999999,-6.930137043421053,-2.61123501521098
mp-2713391,Na4Zn3SiGeS5O24,1.7114,-6.203254040526317,-2.02858767771098
mp-2713418,Na4Mg2In2SiS5O24,2.243,-6.425489030438597,-2.240900856263612
mp-2713425,Na4Y2Mg2SiS5O24,3.5654,-6.919419190263158,-2.5374669236320333
mp-2713459,Na4Mg3ZrSiS5O24,3.066099999999999,-6.770497519122808,-2.463282419728524
mp-2713422,Na4Ca2Al2SiS5O24,3.234099999999999,-6.719973225789474,-2.46372547521098
mp-2713451,Na4TiZn3SiS5O24,1.6542,-6.42966309377193,-2.168879253017998
mp-2713428,Na4Ca3HfSiS5O24,3.7372,-6.948618570526316,-2.574696155474138
mp-2713474,Na4Ca2Ga2SiS5O24,1.8653,-6.5265855425438595,-2.308099887096945
mp-2713447,Na4Y2Zn2SiS5O24,3.4547,-6.726437918070175,-2.363997567491682
mp-2713466,Na4Ca2Sc2SiS5O24,3.155799999999999,-6.9861276225438615,-2.593727594333788
mp-2713441,Na4Zn2In2SiS5O24,2.6209,-6.231627555,-2.066551296877647
mp-2713492,Na4Zn2Ga2SiS5O24,2.434599999999999,-6.25787714745614,-2.07864708516712
mp-2713493,Na4Mg3TiSiS5O24,1.5008,-6.72527821122807,-2.435226496395191
mp-2713544,Na2AlGaSi(SO6)2,3.7463,-6.722896411140351,-2.378965746153963
mp-2713570,Na6Zn4Ga4SiS11O48,2.9766,-6.265597440945946,-2.027069269132107
mp-2713547,Na6Zn6SiGe2S11O48,1.6034000000000002,-6.20367426,-1.969833130888863
mp-2713569,Na2AlInSi(SO6)2,3.0957,-6.679640328333334,-2.349863467513612
mp-2713581,Na2LaScSi(SO6)2,3.7167,-7.330549203070176,-2.75004988768905
mp-2713562,Na2YInSi(SO6)2,2.7576,-6.951629338333334,-2.4764042843557172
mp-2713546,Na2YAlSi(SO6)2,4.1793,-7.163829612807018,-2.6366886595311563
mp-2713608,Na2LaGaSi(SO6)2,2.8757,-6.879493465350877,-2.47290852273291
mp-2713613,Na10Ca4Zn4SiS11O48,3.391199999999999,-6.283618748076924,-2.2460805011704252
mp-2713591,Na6Zn4In4SiS11O48,2.8369,-6.236311703198199,-2.012319870798773
mp-2713614,Na2YGaSi(SO6)2,3.071399999999999,-6.9753739061403515,-2.485995047996068
mp-2713622,Na6Mg6SiSn2S11O48,1.6741000000000001,-6.513733253153153,-2.266413118231205
mp-2713606,Na6Mg4In4SiS11O48,2.9473000000000003,-6.444010353198198,-2.199979255663638
mp-2713611,Na6Ca6Ti2SiS11O48,1.5513,-6.867178207477478,-2.484417268321296
mp-2713632,Na6Y4Mg4SiS11O48,4.3589,-6.955199584504505,-2.508470229852827
mp-2713643,Na2LaAlSi(SO6)2,4.0824,-7.072695275526316,-2.628348237776769
mp-2713653,Na6Y4Zn4SiS11O48,3.797899999999999,-6.752039284909911,-2.3253491953933683
mp-2713657,Na2InGaSi(SO6)2,2.9248000000000003,-6.482866210614036,-2.190851444925893
mp-2713686,Na6Hf2Mg6SiS11O48,3.452099999999999,-6.852145024909911,-2.444078479852827
mp-2713684,Na6Mg4Ga4SiS11O48,3.168,-6.470049089414415,-2.21148165246544
mp-2713714,Na6Mg4Al4SiS11O48,4.3498,-6.678500070990991,-2.3811499417447193
mp-2713723,Na6Ca2Zn2SiS5O24,3.1338,-6.261324071250001,-2.275094280269397
mp-2713712,Na6Hf2Zn6SiS11O48,3.3657,-6.544838311891893,-2.166830664537512
mp-2713715,Na6Ca6Hf2SiS11O48,3.529499999999999,-6.980302647477478,-2.5418201674203953
mp-2713829,Na6Mg2Zn2SiS5O24,3.4029,-6.204251139083334,-2.23677784135273
mp-2713935,Na6Ca2Mg2SiS5O24,3.6799,-6.446600072750001,-2.4418339615193982
mp-2714022,Na2Ti4Zn4SiS11O48,1.4221,-6.891026324761905,-2.208829387956076
mp-2714024,Na2Ca4Ti4SiS11O48,1.273299999999999,-7.192863290714286,-2.468045995622743
mp-2714042,Na5Y3TaSiP5O24,3.1993,-7.922676337948719,-3.067380037626774
mp-2714045,Na5Sc2Ti2SiP5O24,2.2157,-7.805459998632479,-3.025504205985748
mp-2714046,Na5NbGa3SiP5O24,2.4085,-7.187829641965812,-2.645574596391731
mp-2714047,Na5MgTi3SiP5O24,1.9647000000000001,-7.6312666299145295,-2.931797405943013
mp-2714069,Na2Al4In4SiS11O48,2.3443,-6.697176154476191,-2.166435563575123
mp-2714080,Na2Mg4Zr4SiS11O48,2.235299999999999,-7.220815490333334,-2.4801651239084572
mp-2714085,Na2Hf4Zn4SiS11O48,3.083,-7.119164106,-2.319155911289409
mp-2714050,Na2Sc4Ga4SiS11O48,2.0285,-7.000227742761906,-2.306297691622743
mp-2714095,Na2Y4In4SiS11O48,0.667999999999999,-7.015445719,-2.326789946956075
mp-2714090,Na2Zn4SiSn4S11O48,0.7801,-6.387692823619048,-1.9275484674798862
mp-2714088,Na2Mg4Ti4SiS11O48,1.2327,-7.11028658547619,-2.406905282670362
mp-2714114,Na5La2Zr2SiP5O24,3.694099999999999,-7.817659769145299,-3.075870816840449
mp-2714112,Na2Zn4SiGe4S11O48,0.893699999999999,-6.381705779000001,-1.8865067942894092
mp-2714107,Na5Y3NbSiP5O24,2.3647,-7.84732897017094,-3.037305041712244
mp-2714109,Na5MgSiGe3P5O24,2.093099999999999,-6.9916438652136765,-2.543902653678056
mp-2714106,Na2Ca4SiSn4S11O48,0.48229999999999906,-6.692121715952382,-2.189357001527504
mp-2714147,Na2La4Al4SiS11O48,3.036299999999999,-7.137521257666667,-2.482390188956076
mp-2714152,Na2La4Sc4SiS11O48,2.536699999999999,-7.437169018523811,-2.634215476956077
mp-2714173,Na2Zr4Zn4SiS11O48,2.504099999999999,-7.002750796333334,-2.283284795908457
mp-2714170,Na5Sc2SiGe2P5O24,2.2429,-7.377461856239317,-2.765324738549851
mp-2714207,Na2La4In4SiS11O48,1.1101,-6.913400816238096,-2.314635581051314
mp-2714204,Na5Y2Hf2SiP5O24,4.337899999999999,-8.027322943333333,-3.132581540002842
mp-2714230,Na2Mg4SiGe4S11O48,0.5467000000000001,-6.597567351619048,-2.081184000908457
mp-2714220,Na2Y4Ga4SiS11O48,1.473,-7.021566593333333,-2.317543833908456
mp-2714241,Na2Sc4Al4SiS11O48,3.6603,-7.224280109666667,-2.489351212384648
mp-2714247,Na5NbAl3SiP5O24,2.3454,-7.487815575982907,-2.8903697759857483
mp-2714217,Na2Sc4In4SiS11O48,1.9868000000000001,-6.978171610666667,-2.299608546908456
mp-2714219,Na2Hf4Mg4SiS11O48,2.8941,-7.338487258476191,-2.5172946977656
mp-2714229,Na2Y4Sc4SiS11O48,2.2936,-7.532805610000001,-2.639961531575124
mp-2714233,Na2Mg4SiSn4S11O48,0.734799999999999,-6.60926152604762,-2.127932803908457
